bin_index,count
0,0
1,1
2,0
3,1
4,0
5,0
6,1
7,1
8,1
9,2
10,0
11,1
12,0
13,0
14,0
15,0
16,2
17,0
18,0
19,0
20,0
21,2
22,1
23,0
24,0
25,2
26,0
27,0
28,1
29,1
30,1
31,0
32,0
33,0
34,0
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,1
46,0
47,0
48,1
49,1
50,2
51,0
52,0
53,0
54,0
55,0
56,2
57,0
58,0
59,0
60,0
61,2
62,2
63,0
64,1
65,0
66,0
67,1
68,0
69,1
70,0
71,1
72,1
73,0
74,1
75,0
76,3
77,0
78,0
79,1
80,0
81,1
82,0
83,0
84,1
85,0
86,1
87,0
88,0
89,0
90,0
91,0
92,2
93,0
94,1
95,1
96,0
97,1
98,1
99,0
100,0
101,0
102,0
103,1
104,0
105,0
106,2
107,0
108,0
109,2
110,0
111,0
112,1
113,1
114,1
115,0
116,0
117,0
118,0
119,1
120,0
121,0
122,1
123,2
124,1
125,0
126,1
127,0
128,0
129,0
130,1
131,2
132,0
133,0
134,0
135,3
136,0
137,0
138,0
139,1
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,1
148,0
149,1
150,0
151,1
152,0
153,0
154,1
155,0
156,0
157,4
158,2
159,0
160,0
161,1
162,1
163,1
164,0
165,1
166,1
167,0
168,0
169,1
170,1
171,1
172,0
173,0
174,3
175,0
176,0
177,1
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,1
186,0
187,0
188,0
189,0
190,1
191,1
192,0
193,0
194,0
195,2
196,0
197,0
198,0
199,0
