bin_index,count
0,1
1,1
2,0
3,0
4,0
5,2
6,1
7,0
8,1
9,1
10,0
11,1
12,0
13,2
14,0
15,0
16,0
17,1
18,1
19,0
20,1
21,0
22,0
23,1
24,1
25,0
26,1
27,1
28,2
29,0
30,1
31,0
32,0
33,0
34,0
35,1
36,0
37,0
38,0
39,0
40,0
41,1
42,0
43,2
44,1
45,0
46,1
47,0
48,1
49,0
50,0
51,2
52,1
53,0
54,0
55,2
56,0
57,0
58,0
59,0
60,1
61,1
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,2
72,0
73,0
74,0
75,1
76,0
77,0
78,1
79,0
80,1
81,0
82,0
83,2
84,0
85,0
86,0
87,1
88,2
89,0
90,0
91,0
92,1
93,0
94,0
95,2
96,0
97,1
98,1
99,0
100,0
101,0
102,2
103,0
104,1
105,1
106,0
107,1
108,0
109,1
110,2
111,0
112,1
113,0
114,0
115,0
116,0
117,0
118,2
119,0
120,0
121,0
122,2
123,1
124,0
125,2
126,0
127,0
128,0
129,0
130,1
131,1
132,1
133,0
134,0
135,0
136,0
137,1
138,0
139,2
140,0
141,1
142,0
143,1
144,2
145,0
146,0
147,1
148,0
149,0
150,0
151,1
152,2
153,0
154,1
155,1
156,1
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,1
165,0
166,0
167,0
168,1
169,0
170,0
171,1
172,1
173,2
174,0
175,0
176,0
177,0
178,1
179,0
180,0
181,1
182,0
183,0
184,0
185,1
186,0
187,1
188,1
189,1
190,0
191,0
192,0
193,1
194,0
195,0
196,0
197,0
198,1
199,3
