bin_index,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,2
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,2
35,0
36,1
37,0
38,1
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,0
51,0
52,0
53,1
54,0
55,0
56,0
57,0
58,0
59,1
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,0
69,1
70,1
71,0
72,0
73,1
74,0
75,2
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,2
88,1
89,0
90,2
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,1
104,0
105,0
106,0
107,0
108,1
109,0
110,0
111,1
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,1
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,1
132,0
133,1
134,0
135,0
136,0
137,0
138,0
139,0
140,2
141,0
142,1
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,2
161,0
162,1
163,1
164,0
165,1
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,1
180,1
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,1
190,0
191,0
192,0
193,0
194,0
195,1
196,1
197,0
198,0
199,0
200,1
201,0
202,0
203,1
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,1
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,2
223,0
224,1
225,1
226,0
227,1
228,0
229,0
230,1
231,1
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,1
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,1
256,0
257,0
258,0
259,0
260,1
261,0
262,0
263,1
264,2
265,0
266,0
267,0
268,0
269,0
270,2
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,1
285,0
286,0
287,0
288,0
289,2
290,0
291,0
292,0
293,0
294,1
295,0
296,0
297,0
298,0
299,1
300,0
301,1
302,0
303,0
304,0
305,0
306,1
307,0
308,2
309,0
310,0
311,0
312,0
313,0
314,0
315,1
316,0
317,1
318,1
319,0
320,1
321,0
322,1
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,1
336,1
337,0
338,0
339,1
340,1
341,2
342,0
343,0
344,0
345,1
346,0
347,0
348,0
349,1
350,0
351,0
352,0
353,1
354,0
355,0
356,0
357,0
358,0
359,1
360,0
361,0
362,0
363,0
364,0
365,1
366,0
367,1
368,1
369,1
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,2
382,0
383,0
384,0
385,1
386,0
387,1
388,0
389,0
390,0
391,1
392,0
393,0
394,1
395,0
396,0
397,0
398,1
399,1
400,0
401,0
402,0
403,1
404,1
405,2
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,0
414,1
415,0
416,2
417,0
418,0
419,0
420,0
421,1
422,0
423,0
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,0
432,1
433,1
434,1
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,1
444,1
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,1
453,1
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,0
473,0
474,0
475,1
476,0
477,0
478,0
479,0
480,0
481,0
482,1
483,0
484,0
485,0
486,1
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,1
495,1
496,0
497,0
498,0
499,1
