bin_index,count
0,0
1,0
2,0
3,0
4,1
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,1
21,0
22,1
23,2
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,1
43,0
44,1
45,1
46,0
47,0
48,1
49,0
50,1
51,0
52,0
53,0
54,1
55,0
56,1
57,0
58,0
59,1
60,1
61,0
62,1
63,0
64,0
65,0
66,1
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,1
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,1
93,1
94,0
95,0
96,0
97,3
98,0
99,0
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,1
126,1
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,1
142,0
143,0
144,0
145,0
146,1
147,0
148,1
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,1
158,0
159,0
160,0
161,1
162,0
163,1
164,0
165,0
166,1
167,1
168,0
169,0
170,0
171,1
172,0
173,0
174,0
175,0
176,0
177,1
178,0
179,0
180,2
181,0
182,0
183,0
184,0
185,0
186,0
187,1
188,0
189,0
190,0
191,2
192,1
193,1
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,1
203,0
204,0
205,0
206,1
207,1
208,0
209,0
210,0
211,1
212,1
213,0
214,0
215,1
216,0
217,0
218,0
219,0
220,0
221,1
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,1
230,0
231,1
232,0
233,1
234,0
235,1
236,0
237,1
238,0
239,1
240,0
241,1
242,1
243,0
244,0
245,0
246,0
247,0
248,1
249,0
250,0
251,0
252,0
253,1
254,0
255,0
256,1
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,2
279,1
280,1
281,0
282,0
283,0
284,1
285,3
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,1
313,0
314,1
315,1
316,0
317,0
318,1
319,0
320,0
321,0
322,0
323,0
324,0
325,1
326,0
327,0
328,0
329,0
330,1
331,0
332,1
333,0
334,0
335,1
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,2
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,1
354,0
355,0
356,1
357,2
358,0
359,0
360,0
361,1
362,1
363,1
364,0
365,0
366,0
367,1
368,1
369,0
370,1
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,0
379,1
380,0
381,0
382,0
383,0
384,0
385,1
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,2
400,0
401,0
402,0
403,0
404,0
405,1
406,0
407,1
408,1
409,0
410,0
411,0
412,1
413,0
414,0
415,1
416,1
417,0
418,0
419,1
420,0
421,1
422,1
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,1
447,0
448,0
449,0
450,0
451,0
452,1
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,1
463,0
464,1
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,1
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,1
493,1
494,0
495,0
496,0
497,0
498,1
499,0
500,0
501,0
502,2
503,1
504,0
505,1
506,0
507,0
508,0
509,0
510,0
511,1
512,1
513,0
514,1
515,0
516,2
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,1
529,0
530,0
531,0
